COD_INE;COD_GEO;COD_PROV;PROVINCIA;NOMBRE_ACTUAL;SUPERFICIE;PERIMETRO;LONGITUD_ETRS89;LATITUD_ETRS89;ALTITUD;HABITANTES;HOMBRES;MUJERES;TOTAL_PARO;H25;H25_44;H45;M25;M25_44;M45;AGRICULTURA;INDUSTRIA;CONSTRUCCION;SERVICIOS;SINEMPLEOANTERIOR;AÑO;EDAD_MEDIA;de0-18;de19-67;masde68;de0-12
45119000000;45472;45;TOLEDO;NUMANCIA DE LA SAGRA;2962.8885;31486.0;-3.85468482;40.07640596;528.0;4755.0;2496.0;2259.0;527;27;78;81;23;154;164;5;48;43;388;43;2017;37.96298633;1050;3307;398;696
45120000000;45476;45;TOLEDO;NUÑO GÓMEZ;1689.4471;19258.0;-4.62021037;40.11333017;466.0;138.0;77.0;61.0;11;1;5;1;1;2;1;-1;1;0;8;2;2017;59.5942029;10;72;56;4
45121000000;45480;45;TOLEDO;OCAÑA;14790.0;89132.0;-3.49957848;39.96022886;733.0;10733.0;5418.0;5315.0;1074;37;176;200;44;336;281;74;70;93;735;102;2017;37.8957421;2480;7190;1063;1802
45122000000;45484;45;TOLEDO;OLÍAS DEL REY;4008.57;35241.0;-3.9870735;39.94643646;586.0;7587.0;3876.0;3711.0;541;24;80;96;32;162;147;21;32;40;403;45;2017;38.90075129;1687;5151;749;1219
45123000000;45488;45;TOLEDO;ONTÍGOLA;4148.6845;48938.0;-3.57252958;40.00342662;607.0;4272.0;2274.0;1998.0;256;6;39;51;10;78;72;1;35;18;184;18;2017;37.03464419;980;3037;255;686
45124000000;45492;45;TOLEDO;ORGAZ;15448.3942;60432.0;-3.87453461;39.64734513;742.0;2675.0;1334.0;1341.0;149;14;18;16;11;47;43;20;18;13;86;12;2017;44.91028037;469;1663;543;319
45125000000;45496;45;TOLEDO;OROPESA;33655.7681;213388.0;-5.17249007;39.91910626;422.0;2730.0;1347.0;1383.0;204;7;31;43;10;53;60;7;11;13;163;10;2017;48.1970696;349;1752;629;214
45126000000;45500;45;TOLEDO;OTERO;2956.9316;30179.0;-4.51508883;40.00067014;462.0;343.0;172.0;171.0;38;-1;7;10;1;12;8;7;2;5;23;1;2017;45.78425656;49;227;67;33
45127000000;45504;45;TOLEDO;PALOMEQUE;2227.9797;20959.0;-3.96366217;40.11891364;608.0;894.0;477.0;417.0;87;4;13;14;2;32;22;0;8;12;63;4;2017;43.1196868;155;596;143;115
45128000000;45508;45;TOLEDO;PANTOJA;2816.284;28081.0;-3.8354065;40.04395897;519.0;3277.0;1646.0;1631.0;327;13;38;58;18;96;104;6;53;16;226;26;2017;40.91608178;718;2117;442;472
45129000000;45512;45;TOLEDO;PAREDES DE ESCALONA;2491.5939;27546.0;-4.42882124;40.20531806;489.0;129.0;62.0;67.0;6;-1;-1;3;-1;2;1;1;1;-1;4;-1;2017;60.52713178;9;57;63;5
45130000000;45516;45;TOLEDO;PARRILLAS;5103.2986;39471.0;-5.06381379;40.0627549;399.0;355.0;192.0;163.0;29;1;4;12;1;3;8;-1;1;7;19;2;2017;56.21690141;27;200;128;11
45131000000;45520;45;TOLEDO;PELAHUSTÁN;4439.0;41720.0;-4.59812944;40.17603302;673.0;318.0;177.0;141.0;26;1;2;6;-1;7;10;0;-1;14;11;1;2017;53.63836478;38;180;100;26
45132000000;45524;45;TOLEDO;PEPINO;4582.7811;29996.0;-4.8035152;40.03251448;445.0;2809.0;1461.0;1348.0;200;16;26;39;7;45;67;2;16;9;159;14;2017;40.41972232;625;1904;280;377
45133000000;45528;45;TOLEDO;POLÁN;15861.55;88036.0;-4.16924759;39.78791203;646.0;3849.0;1931.0;1918.0;345;23;48;74;19;84;97;28;46;29;201;41;2017;42.48532086;737;2466;646;472
45134000000;45532;45;TOLEDO;PORTILLO DE TOLEDO;1995.2061;26805.0;-4.22891303;40.06288838;598.0;2138.0;1070.0;1068.0;181;8;23;39;7;52;52;16;44;14;85;22;2017;43.47146866;422;1307;409;268
45135000000;45536;45;TOLEDO;LA PUEBLA DE ALMORADIEL;10613.0587;54024.0;-3.1188154;39.59867171;697.0;5360.0;2721.0;2639.0;490;28;78;110;28;123;123;191;50;34;192;23;2017;45.65634328;888;3350;1122;511
45136000000;45540;45;TOLEDO;LA PUEBLA DE MONTALBÁN;14133.8649;74683.0;-4.35687837;39.86530851;508.0;7910.0;4015.0;3895.0;793;34;86;139;45;219;270;68;176;70;389;90;2017;43.32402023;1486;5007;1417;968
45137000000;45544;45;TOLEDO;LA PUEBLANUEVA;12209.6493;60585.0;-4.68056127;39.91292886;480.0;2252.0;1133.0;1119.0;248;4;21;44;16;90;73;51;23;14;152;8;2017;42.96403197;438;1402;412;296
45138000000;45548;45;TOLEDO;EL PUENTE DEL ARZOBISPO;97.82;4464.0;-5.17138432;39.80249055;335.0;1279.0;630.0;649.0;147;6;16;36;6;33;50;2;15;11;115;4;2017;48.15637217;186;777;316;115
45139000000;45552;45;TOLEDO;PUERTO DE SAN VICENTE;4650.525;32046.0;-5.11271655;39.52243511;740.0;165.0;87.0;78.0;8;-1;0;3;-1;2;3;0;1;1;6;-1;2017;66.89090909;7;68;90;6
45140000000;45556;45;TOLEDO;PULGAR;3860.2215;31837.0;-4.15302556;39.69398424;719.0;1555.0;795.0;760.0;101;5;9;24;6;30;27;9;15;7;64;6;2017;43.61221865;294;967;294;200
45141000000;45560;45;TOLEDO;QUERO;10421.9047;40582.0;-3.24979783;39.50998178;650.0;1042.0;531.0;511.0;90;4;13;27;5;20;21;29;13;8;35;5;2017;49.76487524;127;633;282;71
45142000000;45564;45;TOLEDO;QUINTANAR DE LA ORDEN;8786.6754;49085.0;-3.04285854;39.59067816;695.0;10926.0;5445.0;5481.0;1070;56;163;221;44;279;307;170;164;230;412;94;2017;41.79278785;2158;7067;1701;1422
45143000000;45568;45;TOLEDO;QUISMONDO;1542.6546;29517.0;-4.32387815;40.10531182;548.0;1509.0;784.0;725.0;127;3;20;26;8;42;28;5;12;15;82;13;2017;44.77998675;276;929;304;170
45144000000;45572;45;TOLEDO;EL REAL DE SAN VICENTE;5377.0;39207.0;-4.69032183;40.13569751;751.0;969.0;512.0;457.0;103;8;13;38;3;13;28;4;7;11;70;11;2017;52.63880289;108;551;310;60
45145000000;45576;45;TOLEDO;RECAS;3104.6601;46698.0;-3.9912326;40.0544888;569.0;4220.0;2339.0;1881.0;405;22;79;72;25;105;102;38;108;20;196;43;2017;39.97132701;872;2807;541;597
45146000000;45580;45;TOLEDO;RETAMOSO DE LA JARA;4824.4925;31818.0;-4.75509163;39.74284768;610.0;105.0;53.0;52.0;8;-1;-1;6;-1;1;1;1;0;3;3;1;2017;66.74285714;0;49;56;0
45147000000;45584;45;TOLEDO;RIELVES;3283.05;29977.0;-4.19247826;39.96165175;494.0;756.0;384.0;372.0;78;3;16;11;3;22;23;1;11;4;56;6;2017;42.16798942;136;502;118;101
45148000000;45588;45;TOLEDO;ROBLEDO DEL MAZO;13670.5567;58957.0;-4.90562952;39.6085058;738.0;299.0;169.0;130.0;34;0;5;14;1;4;10;5;1;2;26;-1;2017;63.20735786;14;133;152;9
45149000000;45592;45;TOLEDO;EL ROMERAL;7891.5024;50373.0;-3.43490374;39.70772038;662.0;609.0;305.0;304.0;39;1;7;6;-1;9;16;6;8;-1;25;0;2017;55.81937603;56;336;217;26
45150000000;45596;45;TOLEDO;SAN BARTOLOMÉ DE LAS ABIERTAS;5686.4864;38734.0;-4.71981077;39.83000928;552.0;464.0;248.0;216.0;63;2;4;14;5;24;14;11;2;6;43;1;2017;51.07758621;67;257;140;40
45151000000;45600;45;TOLEDO;SAN MARTÍN DE MONTALBÁN;13302.9594;51316.0;-4.38965069;39.70217974;654.0;744.0;370.0;374.0;56;2;8;11;6;15;14;9;2;2;39;4;2017;52.03897849;83;429;232;51
45152000000;45604;45;TOLEDO;SAN MARTÍN DE PUSA;10453.6376;45652.0;-4.63036294;39.78315427;506.0;685.0;358.0;327.0;81;2;8;19;3;22;27;7;12;5;51;6;2017;52.08905109;68;395;222;49
45153000000;45608;45;TOLEDO;SAN PABLO DE LOS MONTES;10004.507;53588.0;-4.33151266;39.53953772;907.0;1867.0;944.0;923.0;180;1;13;38;5;49;74;10;37;11;113;9;2017;48.6609534;222;1191;454;162
45154000000;45612;45;TOLEDO;SAN ROMÁN DE LOS MONTES;4485.4243;39592.0;-4.73063141;40.0677697;447.0;1887.0;1005.0;882.0;177;7;22;43;6;43;56;-1;25;16;126;10;2017;43.76629571;321;1270;296;231
45155000000;45616;45;TOLEDO;SANTA ANA DE PUSA;1944.4171;26680.0;-4.70701916;39.76072722;595.0;397.0;227.0;170.0;36;2;5;9;2;5;13;10;3;5;15;3;2017;57.13350126;33;211;153;16
45156000000;45620;45;TOLEDO;SANTA CRUZ DE LA ZARZA;26453.5358;86980.0;-3.18708058;39.98359401;785.0;4285.0;2165.0;2120.0;284;10;28;50;10;75;111;44;41;17;163;19;2017;46.36429405;671;2698;916;429
45157000000;45624;45;TOLEDO;SANTA CRUZ DEL RETAMAR;12945.6286;87931.0;-4.24156628;40.11849392;595.0;2871.0;1494.0;1377.0;232;15;19;63;11;51;73;2;22;24;155;29;2017;43.09926855;544;1879;448;349
45158000000;45628;45;TOLEDO;SANTA OLALLA;7260.7567;52159.0;-4.42788219;40.02413804;486.0;3219.0;1658.0;1561.0;364;15;53;74;19;97;106;20;34;35;228;47;2017;44.06616962;563;2061;595;378
45159000000;45636;45;TOLEDO;SARTAJADA;1540.1995;17356.0;-4.79156162;40.21176822;459.0;102.0;60.0;42.0;9;-1;1;2;-1;2;4;0;-1;-1;9;-1;2017;53.40196078;12;53;37;11
45160000000;45640;45;TOLEDO;SEGURILLA;2280.1039;22443.0;-4.86529303;40.02276196;561.0;1345.0;673.0;672.0;149;8;17;24;6;48;46;2;13;11;110;13;2017;44.54275093;238;852;255;162
45161000000;45644;45;TOLEDO;SESEÑA;7267.7329;46303.0;-3.69816072;40.10382547;610.0;22992.0;11882.0;11110.0;1679;60;254;254;55;622;434;17;127;145;1303;87;2017;34.19589422;6171;15733;1088;4485
45162000000;45648;45;TOLEDO;SEVILLEJA DE LA JARA;23394.5349;89897.0;-4.96415419;39.57578193;667.0;717.0;390.0;327.0;48;4;7;14;-1;12;11;5;4;3;35;1;2017;60.42817294;36;367;314;20
45163000000;45652;45;TOLEDO;SONSECA;5955.6716;36335.0;-3.97425527;39.67641138;755.0;11068.0;5611.0;5457.0;897;50;121;151;41;224;310;43;288;42;452;72;2017;42.55077701;2161;7056;1851;1457
45164000000;45656;45;TOLEDO;SOTILLO DE LAS PALOMAS;1884.5872;20992.0;-4.82783862;40.10419527;564.0;198.0;107.0;91.0;14;1;3;4;0;1;5;1;1;2;10;0;2017;59.27777778;15;96;87;12
45165000000;45660;45;TOLEDO;TALAVERA DE LA REINA;18583.4117;117005.0;-4.83370199;39.96016737;367.0;83303.0;40041.0;43262.0;10813;573;1543;1895;582;2655;3565;322;1247;820;7248;1176;2017;42.51710022;16148;53620;13535;10560
45166000000;45664;45;TOLEDO;TEMBLEQUE;22307.0828;68208.0;-3.50343059;39.69700116;637.0;2036.0;1029.0;1007.0;138;6;25;29;2;34;42;9;29;16;74;10;2017;47.14292731;316;1272;448;203
45167000000;45668;45;TOLEDO;EL TOBOSO;14419.0276;57367.0;-2.99566299;39.51306146;696.0;1831.0;921.0;910.0;127;4;20;23;4;31;45;28;14;2;81;2;2017;48.57618788;244;1098;489;147
45168000000;45001;45;TOLEDO;TOLEDO;23213.96;128449.0;-4.02431421;39.85715187;516.0;83741.0;40038.0;43703.0;5097;250;957;854;258;1573;1205;139;294;239;3947;478;2017;41.55264446;16453;55277;12011;11155
45169000000;45672;45;TOLEDO;TORRALBA DE OROPESA;2344.819;25059.0;-5.15393844;39.93379437;370.0;210.0;110.0;100.0;30;2;3;3;4;6;12;6;2;1;19;2;2017;51.23333333;19;134;57;14
45170000000;45680;45;TOLEDO;TORRECILLA DE LA JARA;7061.0854;52013.0;-4.77205931;39.70362447;645.0;238.0;122.0;116.0;29;3;5;10;3;5;3;2;-1;5;17;5;2017;59.40756303;14;125;99;7
45171000000;45676;45;TOLEDO;LA TORRE DE ESTEBAN HAMBRÁN;5069.622;32167.0;-4.21528284;40.17136855;577.0;1712.0;875.0;837.0;117;4;11;26;6;35;35;8;11;11;78;9;2017;47.95502336;266;1047;399;152
45172000000;45684;45;TOLEDO;TORRICO;3352.632;31738.0;-5.22613479;39.83093842;442.0;748.0;382.0;366.0;54;2;11;15;0;12;14;5;4;5;39;1;2017;53.6631016;61;444;243;37
45173000000;45688;45;TOLEDO;TORRIJOS;1734.3851;18498.0;-4.28548503;39.98152383;527.0;13295.0;6578.0;6717.0;1279;59;160;202;72;380;406;31;151;81;833;183;2017;40.49883415;2785;8760;1750;1820
45174000000;45692;45;TOLEDO;TOTANÉS;2604.4107;23483.0;-4.22627384;39.70949709;731.0;355.0;179.0;176.0;25;2;3;5;1;5;9;2;2;2;17;2;2017;49.10704225;44;226;85;26
45175000000;45696;45;TOLEDO;TURLEQUE;10084.9378;42713.0;-3.61192073;39.60102589;691.0;804.0;411.0;393.0;51;1;11;14;3;13;9;14;4;6;25;2;2017;51.41293532;87;458;259;59
45176000000;45700;45;TOLEDO;UGENA;1516.3902;18441.0;-3.87693675;40.15531568;652.0;5297.0;2747.0;2550.0;481;33;52;76;19;126;175;7;43;38;353;40;2017;36.93090429;1328;3628;341;846
45177000000;45704;45;TOLEDO;URDA;21781.7927;59706.0;-3.7158477;39.41215105;764.0;2636.0;1307.0;1329.0;250;12;22;54;15;56;91;37;28;29;138;18;2017;46.95182094;402;1652;582;245
45179000000;45708;45;TOLEDO;VALDEVERDEJA;6790.3184;38672.0;-5.24328716;39.79534783;461.0;598.0;295.0;303.0;38;6;6;6;2;7;11;3;2;3;25;5;2017;55.02173913;60;330;208;31
45180000000;45712;45;TOLEDO;VALMOJADO;2617.6839;24815.0;-4.09118625;40.20534407;662.0;4126.0;2073.0;2053.0;294;11;43;50;8;91;91;7;37;46;184;20;2017;39.52157053;950;2639;537;693
45181000000;45716;45;TOLEDO;VELADA;14459.6326;63447.0;-4.9778848;39.97755339;431.0;2859.0;1485.0;1374.0;394;17;47;58;22;104;146;13;76;40;226;39;2017;43.63343827;529;1805;525;344
45182000000;45720;45;TOLEDO;LAS VENTAS CON PEÑA AGUILERA;14008.9564;52931.0;-4.22925866;39.61065353;790.0;1144.0;584.0;560.0;103;8;10;20;4;27;34;8;13;8;62;12;2017;51.10664336;120;720;304;88
45183000000;45724;45;TOLEDO;LAS VENTAS DE RETAMOSA;1890.0499;25415.0;-4.1124078;40.15504172;620.0;3266.0;1728.0;1538.0;245;4;36;44;9;80;72;8;27;23;177;10;2017;36.53000612;872;2120;274;607
45184000000;45728;45;TOLEDO;LAS VENTAS DE SAN JULIÁN;652.5413;17291.0;-5.29550741;40.00822692;315.0;231.0;113.0;118.0;22;2;2;6;0;8;4;0;0;2;18;2;2017;51.48051948;27;134;70;13
45185000000;45736;45;TOLEDO;VILLACAÑAS;26851.0331;73386.0;-3.33308335;39.62406188;664.0;9840.0;4898.0;4942.0;1238;59;149;256;57;325;392;208;238;49;632;111;2017;42.97479675;1849;6385;1606;1184
45186000000;45732;45;TOLEDO;LA VILLA DE DON FADRIQUE;8316.0;43371.0;-3.21812335;39.61827888;671.0;3798.0;1890.0;1908.0;402;17;45;101;10;100;129;155;28;30;165;24;2017;46.16008425;592;2374;832;350
45187000000;45740;45;TOLEDO;VILLAFRANCA DE LOS CABALLEROS;10659.0807;45357.0;-3.36272107;39.42604853;642.0;5024.0;2500.0;2524.0;414;14;59;75;17;110;139;53;31;41;273;16;2017;45.96039013;793;3136;1095;500
45188000000;45744;45;TOLEDO;VILLALUENGA DE LA SAGRA;2703.2251;27005.0;-3.91176829;40.02736459;530.0;3780.0;1887.0;1893.0;358;23;40;68;12;111;104;13;39;20;266;20;2017;41.79126984;765;2457;558;513
45189000000;45748;45;TOLEDO;VILLAMIEL DE TOLEDO;4167.9074;29376.0;-4.12548602;39.98104306;484.0;876.0;455.0;421.0;84;7;8;20;5;22;22;3;12;6;57;6;2017;42.69406393;172;550;154;123
45190000000;45752;45;TOLEDO;VILLAMINAYA;2127.6875;23561.0;-3.8694881;39.71159808;732.0;552.0;280.0;272.0;48;0;6;10;2;11;19;4;12;2;29;1;2017;50.83333333;56;337;159;36
45191000000;45756;45;TOLEDO;VILLAMUELAS;4335.8752;32413.0;-3.73598474;39.81725305;590.0;632.0;331.0;301.0;37;2;4;9;1;5;16;7;3;2;23;2;2017;48.90348101;89;376;167;54
45192000000;45760;45;TOLEDO;VILLANUEVA DE ALCARDETE;14725.803;57536.0;-3.01239504;39.67321969;725.0;3362.0;1743.0;1619.0;258;13;45;55;9;73;63;98;41;17;95;7;2017;46.25996431;543;2077;742;327
45193000000;45764;45;TOLEDO;VILLANUEVA DE BOGAS;5744.1896;34160.0;-3.65783437;39.724126;652.0;742.0;380.0;362.0;67;5;6;12;5;15;24;11;6;7;38;5;2017;48.45283019;102;450;190;66
45194000000;45768;45;TOLEDO;VILLAREJO DE MONTALBÁN;6537.2525;39816.0;-4.57278929;39.76861444;534.0;82.0;46.0;36.0;3;-1;-1;-1;1;1;1;-1;-1;-1;3;-1;2017;56.65853659;10;36;36;8
45195000000;45772;45;TOLEDO;VILLARRUBIA DE SANTIAGO;15528.8085;51324.0;-3.37049918;39.98698528;757.0;2588.0;1299.0;1289.0;168;11;22;45;12;40;38;12;26;10;103;17;2017;48.10780526;369;1598;621;243
45196000000;45776;45;TOLEDO;VILLASECA DE LA SAGRA;3176.0644;29493.0;-3.88232086;39.96027245;483.0;1815.0;911.0;904.0;202;18;21;36;20;62;45;3;11;13;149;26;2017;42.55206612;338;1176;301;241
45197000000;45780;45;TOLEDO;VILLASEQUILLA;7695.494;40994.0;-3.73131055;39.8767928;517.0;2510.0;1296.0;1214.0;253;14;36;54;16;58;75;46;22;28;133;24;2017;44.10039841;425;1607;478;299
45198000000;45784;45;TOLEDO;VILLATOBAS;18157.8147;60260.0;-3.32257608;39.90058759;726.0;2407.0;1244.0;1163.0;225;9;28;53;5;60;70;32;21;24;132;16;2017;45.47237225;396;1524;487;274
45199000000;45788;45;TOLEDO;EL VISO DE SAN JUAN;5301.8591;39119.0;-3.92032652;40.14261828;650.0;4238.0;2264.0;1974.0;419;22;69;71;17;142;98;3;51;48;292;25;2017;36.4839547;988;2951;299;714
45200000000;45792;45;TOLEDO;LOS YÉBENES;67745.9;148745.0;-3.87090634;39.58190415;818.0;6009.0;3079.0;2930.0;427;18;58;66;28;140;117;46;76;24;235;46;2017;42.77799967;1119;3880;1010;718
45201000000;45796;45;TOLEDO;YELES;2033.1741;20657.0;-3.80315628;40.12069578;550.0;5177.0;2703.0;2474.0;541;24;84;94;25;169;145;16;66;50;370;39;2017;38.57311184;1181;3465;531;850
45202000000;45800;45;TOLEDO;YEPES;8496.976;57306.0;-3.62564592;39.90026886;699.0;5074.0;2604.0;2470.0;458;23;74;107;13;133;108;27;43;77;279;32;2017;42.31828932;999;3248;827;691
45203000000;45804;45;TOLEDO;YUNCLER;1751.7665;26364.0;-3.90154252;40.04380591;531.0;3679.0;1863.0;1816.0;383;20;54;68;18;128;95;7;61;33;251;31;2017;39.36558848;800;2446;433;576
45204000000;45808;45;TOLEDO;YUNCLILLOS;3106.3472;30572.0;-3.9908584;40.0229587;519.0;830.0;428.0;402.0;75;2;7;17;2;18;29;1;8;4;58;4;2017;44.86024096;157;509;164;91
45205000000;45812;45;TOLEDO;YUNCOS;1510.0396;16051.0;-3.8742774;40.0842783;548.0;10827.0;5571.0;5256.0;1116;76;171;170;49;387;263;17;136;84;792;87;2017;36.49090237;2748;7200;879;1917
45901000000;45632;45;TOLEDO;SANTO DOMINGO-CAUDILLA;5380.0228;45009.0;-4.32665355;40.01434958;543.0;1019.0;540.0;479.0;98;7;18;16;4;26;27;8;12;6;61;11;2017;45.07163886;169;644;206;112
46001000000;46003;46;VALÈNCIA/VALENCIA;ADEMUZ;10041.7643;60905.0;-1.28669047;40.06120013;756.0;1073.0;574.0;499.0;62;1;10;18;2;18;13;6;11;16;27;2;2017;47.70363467;176;638;259;103
46002000000;46006;46;VALÈNCIA/VALENCIA;ADOR;1381.243;34325.0;-0.22439286;38.91881333;100.0;1400.0;745.0;655.0;95;3;15;17;9;26;25;2;8;8;75;2;2017;46.78142857;171;946;283;96
46003000000;46009;46;VALÈNCIA/VALENCIA;ATZENETA D'ALBAIDA;605.5895;16767.0;-0.49685641;38.83567325;400.0;1155.0;590.0;565.0;72;1;12;21;-1;18;20;0;24;5;39;4;2017;46.44329004;192;706;257;117
46004000000;46012;46;VALÈNCIA/VALENCIA;AGULLENT;1623.8883;19899.0;-0.54782899;38.82229442;411.0;2387.0;1189.0;1198.0;199;5;14;41;4;49;86;4;92;3;84;16;2017;43.13322162;405;1619;363;251
46005000000;46015;46;VALÈNCIA/VALENCIA;ALAQUÀS;390.1631;12221.0;-0.46015527;39.45807854;45.0;29474.0;14455.0;15019.0;2821;102;378;550;100;732;959;42;500;209;1822;248;2017;42.5410192;5641;19278;4555;3749
46006000000;46018;46;VALÈNCIA/VALENCIA;ALBAIDA;3541.3604;40310.0;-0.51986706;38.84180459;311.0;5946.0;2944.0;3002.0;439;17;50;95;15;98;164;8;176;13;210;32;2017;43.72283888;1034;3898;1014;650
46007000000;46021;46;VALÈNCIA/VALENCIA;ALBAL;733.15;21085.0;-0.41464448;39.39721187;10.0;16244.0;8135.0;8109.0;1388;50;209;272;36;403;418;28;266;92;887;115;2017;39.35323812;3601;10903;1740;2404
46008000000;46024;46;VALÈNCIA/VALENCIA;ALBALAT DE LA RIBERA;1435.0;19113.0;-0.38619815;39.20127117;11.0;3361.0;1697.0;1664.0;234;6;35;45;13;72;63;12;45;21;136;20;2017;44.36745016;524;2249;588;356
46009000000;46030;46;VALÈNCIA/VALENCIA;ALBALAT DELS SORELLS;462.4888;21088.0;-0.34583998;39.54379091;17.0;3900.0;1915.0;1985.0;251;11;35;43;6;74;82;6;30;22;177;16;2017;44.01538462;665;2571;664;458
46010000000;46027;46;VALÈNCIA/VALENCIA;ALBALAT DELS TARONGERS;2134.4922;29159.0;-0.33712468;39.70270205;97.0;1169.0;626.0;543.0;80;-1;12;18;2;23;25;1;7;8;61;3;2017;45.47134303;189;777;203;125
46011000000;46033;46;VALÈNCIA/VALENCIA;ALBERIC;2679.23;26753.0;-0.51744033;39.11685193;26.0;10504.0;5239.0;5265.0;668;23;83;102;29;208;223;46;100;52;407;63;2017;42.24428789;2031;6810;1663;1390
46012000000;46036;46;VALÈNCIA/VALENCIA;ALBORACHE;2733.1418;30005.0;-0.77134683;39.39152396;311.0;1140.0;601.0;539.0;73;1;8;19;3;19;23;3;13;3;49;5;2017;44.84561404;194;726;220;107
46013000000;46039;46;VALÈNCIA/VALENCIA;ALBORAIA/ALBORAYA;833.9681;13997.0;-0.34992845;39.50024605;6.0;24031.0;11802.0;12229.0;1312;36;198;285;40;330;423;21;157;58;1028;48;2017;41.20856394;4945;16130;2956;3255
46014000000;46042;46;VALÈNCIA/VALENCIA;ALBUIXECH;441.8659;9550.0;-0.32290668;39.54500337;7.0;3911.0;1931.0;1980.0;260;12;34;67;10;46;91;6;42;18;175;19;2017;44.55714651;666;2535;710;468
46015000000;46045;46;VALÈNCIA/VALENCIA;ALCÀSSER;900.39;12771.0;-0.44426722;39.36854313;27.0;9813.0;4944.0;4869.0;713;47;88;153;30;198;197;38;121;62;449;43;2017;41.28798533;1910;6533;1370;1375
46016000000;46048;46;VALÈNCIA/VALENCIA;ALCÀNTERA DE XÚQUER;332.5014;15984.0;-0.55970929;39.070653;37.0;1318.0;655.0;663.0;70;3;10;13;5;22;17;6;2;2;58;2;2017;45.42564492;209;852;257;131
46017000000;46051;46;VALÈNCIA/VALENCIA;ALZIRA;11049.0;93368.0;-0.43554456;39.14944832;16.0;44255.0;21566.0;22689.0;3692;193;542;649;201;991;1116;191;617;219;2352;313;2017;42.64950853;8216;29064;6975;5458
46018000000;46054;46;VALÈNCIA/VALENCIA;ALCUBLAS;4351.221;27116.0;-0.70230954;39.79738167;775.0;678.0;355.0;323.0;31;3;1;9;1;6;11;2;5;5;17;2;2017;52.11946903;66;418;194;28
46019000000;46057;46;VALÈNCIA/VALENCIA;L'ALCÚDIA;2366.7413;33696.0;-0.50645447;39.19576372;32.0;11926.0;5838.0;6088.0;504;36;62;68;40;149;149;68;74;19;280;63;2017;42.11848063;2332;7772;1822;1556
46020000000;46060;46;VALÈNCIA/VALENCIA;L'ALCÚDIA DE CRESPINS;516.8;11255.0;-0.58999491;38.97021311;158.0;5108.0;2541.0;2567.0;466;13;60;79;17;113;184;25;97;34;276;34;2017;43.0696946;891;3411;806;571
46021000000;46063;46;VALÈNCIA/VALENCIA;ALDAIA;1605.1134;22417.0;-0.46197516;39.46491997;45.0;31320.0;15624.0;15696.0;2860;114;431;600;104;743;868;34;585;242;1794;205;2017;40.22279693;6543;20951;3826;4561
46022000000;46066;46;VALÈNCIA/VALENCIA;ALFAFAR;1004.0967;26276.0;-0.39004439;39.42259817;11.0;20776.0;10173.0;10603.0;2143;82;345;449;67;554;646;45;342;151;1451;154;2017;42.8899692;3863;13360;3553;2595
46023000000;46069;46;VALÈNCIA/VALENCIA;ALFAUIR;622.0364;13763.0;-0.25158611;38.92780849;86.0;448.0;229.0;219.0;25;0;5;8;-1;9;3;0;1;2;22;0;2017;47.703125;61;288;99;37
46024000000;46072;46;VALÈNCIA/VALENCIA;ALFARA DE LA BARONIA;1171.0159;19905.0;-0.35498566;39.76293575;175.0;535.0;266.0;269.0;36;0;4;10;1;9;12;3;1;5;27;0;2017;46.6;82;331;122;51
46025000000;46075;46;VALÈNCIA/VALENCIA;ALFARA DEL PATRIARCA;198.0612;6695.0;-0.38497191;39.54406602;30.0;3348.0;1630.0;1718.0;214;6;32;42;6;63;65;4;21;14;164;11;2017;41.15591398;571;2292;485;396
46026000000;46078;46;VALÈNCIA/VALENCIA;ALFARP;2057.7974;23070.0;-0.5595106;39.27680966;91.0;1517.0;778.0;739.0;60;3;9;14;5;18;11;6;8;5;39;2;2017;43.55240606;267;993;257;168
46027000000;46081;46;VALÈNCIA/VALENCIA;ALFARRASÍ;637.9783;14558.0;-0.49639575;38.90397541;193.0;1256.0;622.0;634.0;61;0;9;12;3;14;23;6;18;2;32;3;2017;43.00477707;229;807;220;147
46028000000;46084;46;VALÈNCIA/VALENCIA;ALGAR DE PALANCIA;1315.1108;16620.0;-0.36745953;39.7810922;187.0;471.0;242.0;229.0;23;-1;4;6;1;2;10;0;7;3;13;0;2017;49.985138;60;277;134;36
46029000000;46087;46;VALÈNCIA/VALENCIA;ALGEMESÍ;4130.0;28788.0;-0.43644269;39.1890727;17.0;27511.0;13685.0;13826.0;1836;100;275;316;139;535;471;143;323;112;1049;209;2017;41.91210788;5499;17799;4213;3750
46030000000;46090;46;VALÈNCIA/VALENCIA;ALGIMIA DE ALFARA;1445.287;22278.0;-0.3623082;39.75243658;173.0;1051.0;527.0;524.0;55;2;8;10;3;18;14;5;6;2;40;2;2017;45.45861085;199;620;232;123
46031000000;46093;46;VALÈNCIA/VALENCIA;ALGINET;2407.2076;22098.0;-0.46964795;39.26153042;32.0;13186.0;6702.0;6484.0;842;44;117;180;42;255;204;59;111;61;519;92;2017;42.8896557;2285;8900;2001;1666
46032000000;46096;46;VALÈNCIA/VALENCIA;ALMÀSSERA;273.9485;7022.0;-0.3557517;39.51227026;11.0;7308.0;3565.0;3743.0;548;23;90;112;23;126;174;11;109;39;354;35;2017;42.41598248;1402;4852;1054;998
